"hscode_id","query_name","base_nomenclature","classification","reporter","reporter_code","year","subid","tl","tls","tldesc","product","product_description","hs4","hs4desc","hs6","hs6desc","level","tl_level_flag","record_status","d_in","i_ts","u_ts","d_ts"
"29",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01039211000","  "," ---- Sows having farrowed at least once, of a weight of not less than 160?kg","01","LIVE ANIMALS","0103","Live swine.","010392"," -- Weighing 50 kg or more","11","1","R","0",NULL,NULL,NULL
"30",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01039219000","  "," ? ? ? ? Other","01","LIVE ANIMALS","0103","Live swine.","010392"," -- Weighing 50 kg or more","11","1","R","0",NULL,NULL,NULL
"31",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01039290000","  "," ? ? ? Other","01","LIVE ANIMALS","0103","Live swine.","010392"," -- Weighing 50 kg or more","11","1","R","0",NULL,NULL,NULL
"32",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01041010000","  "," ? ? Pure-bred breeding animals","01","LIVE ANIMALS","0104","Live sheep and goats.","010410"," - Sheep","11","1","R","0",NULL,NULL,NULL
"33",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01041030000","  "," ? ? ? Lambs (up to a year old)","01","LIVE ANIMALS","0104","Live sheep and goats.","010410"," - Sheep","11","1","R","0",NULL,NULL,NULL
"34",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01041080000","  "," ? ? ? Other","01","LIVE ANIMALS","0104","Live sheep and goats.","010410"," - Sheep","11","1","R","0",NULL,NULL,NULL
"35",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01042010000","  "," ? ? Pure-bred breeding animals","01","LIVE ANIMALS","0104","Live sheep and goats.","010420"," - Goats","11","1","R","0",NULL,NULL,NULL
"36",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01042090000","  "," ? ? Other","01","LIVE ANIMALS","0104","Live sheep and goats.","010420"," - Goats","11","1","R","0",NULL,NULL,NULL
"37",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01051111000","  "," ---- Laying stocks","01","LIVE ANIMALS","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010511"," -- Fowls of the species Gallus domesticus","11","1","R","0",NULL,NULL,NULL
"38",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01051119000","  "," ---- Other","01","LIVE ANIMALS","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010511"," -- Fowls of the species Gallus domesticus","11","1","R","0",NULL,NULL,NULL
"39",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01051191000","  "," ---- Laying stocks","01","LIVE ANIMALS","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010511"," -- Fowls of the species Gallus domesticus","11","1","R","0",NULL,NULL,NULL
"40",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01051199000","  "," ---- Other","01","LIVE ANIMALS","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010511"," -- Fowls of the species Gallus domesticus","11","1","R","0",NULL,NULL,NULL
"41",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01051200000","  "," -- Turkeys","01","LIVE ANIMALS","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010512"," -- Turkeys","11","1","R","0",NULL,NULL,NULL
"42",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01051300000","  "," -- Ducks","01","LIVE ANIMALS","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010513"," -- Ducks","11","1","R","0",NULL,NULL,NULL
"43",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01051400000","  "," -- Geese","01","LIVE ANIMALS","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010514"," -- Geese","11","1","R","0",NULL,NULL,NULL
"44",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01051500000","  "," -- Guinea fowls","01","LIVE ANIMALS","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010515"," -- Guinea fowls","11","1","R","0",NULL,NULL,NULL
"45",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01059400000","  "," -- Fowls of the species Gallus domesticus","01","LIVE ANIMALS","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010594"," -- Fowls of the species Gallus domesticus","11","1","R","0",NULL,NULL,NULL
"46",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01059910000","  "," --- Ducks","01","LIVE ANIMALS","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010599"," -- Other","11","1","R","0",NULL,NULL,NULL
"47",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01059920000","  "," --- Geese","01","LIVE ANIMALS","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010599"," -- Other","11","1","R","0",NULL,NULL,NULL
"48",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01059930000","  "," --- Turkeys","01","LIVE ANIMALS","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010599"," -- Other","11","1","R","0",NULL,NULL,NULL
"49",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01059950000","  "," --- Guinea fowls","01","LIVE ANIMALS","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010599"," -- Other","11","1","R","0",NULL,NULL,NULL
"50",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01061100100","  "," ? ? ? for scientific research purposes","01","LIVE ANIMALS","0106","Other live animals.","010611"," -- Primates","11","1","R","0",NULL,NULL,NULL
"51",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01061100900","  "," ? ? ? other","01","LIVE ANIMALS","0106","Other live animals.","010611"," -- Primates","11","1","R","0",NULL,NULL,NULL
"52",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01061200100","  "," ? ? ? for scientific research purposes","01","LIVE ANIMALS","0106","Other live animals.","010612"," -- Whales, dolphins and porpoises (mammals of the order Cetacea); manatees and dugongs (mammals of t","11","1","R","0",NULL,NULL,NULL
"53",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01061200900","  "," ? ? ? other","01","LIVE ANIMALS","0106","Other live animals.","010612"," -- Whales, dolphins and porpoises (mammals of the order Cetacea); manatees and dugongs (mammals of t","11","1","R","0",NULL,NULL,NULL
"54",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01061300100","  "," ? ? ? for scientific research purposes","01","LIVE ANIMALS","0106","Other live animals.","010613"," -- Camels and other camelids (Camelidae)","11","1","R","0",NULL,NULL,NULL
"55",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01061300900","  "," ? ? ? other","01","LIVE ANIMALS","0106","Other live animals.","010613"," -- Camels and other camelids (Camelidae)","11","1","R","0",NULL,NULL,NULL
"56",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01061410100","  "," ? ? ? ? for scientific research purposes","01","LIVE ANIMALS","0106","Other live animals.","010614"," -- Rabbits and hares","11","1","R","0",NULL,NULL,NULL
"57",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01061410900","  "," ? ? ? ? other","01","LIVE ANIMALS","0106","Other live animals.","010614"," -- Rabbits and hares","11","1","R","0",NULL,NULL,NULL
"58",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01061490100","  "," ? ? ? ? for scientific research purposes","01","LIVE ANIMALS","0106","Other live animals.","010614"," -- Rabbits and hares","11","1","R","0",NULL,NULL,NULL
"59",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01061490900","  "," ? ? ? ? other","01","LIVE ANIMALS","0106","Other live animals.","010614"," -- Rabbits and hares","11","1","R","0",NULL,NULL,NULL
"60",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01061900100","  "," ? ? ? for scientific research purposes","01","LIVE ANIMALS","0106","Other live animals.","010619"," -- Other","11","1","R","0",NULL,NULL,NULL
"61",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01061900900","  "," ? ? ? other","01","LIVE ANIMALS","0106","Other live animals.","010619"," -- Other","11","1","R","0",NULL,NULL,NULL
"62",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01062000100","  "," ? ? for scientific research purposes","01","LIVE ANIMALS","0106","Other live animals.","010620"," - Reptiles (including snakes and turtles)","11","1","R","0",NULL,NULL,NULL
"63",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01062000900","  "," ? ? other","01","LIVE ANIMALS","0106","Other live animals.","010620"," - Reptiles (including snakes and turtles)","11","1","R","0",NULL,NULL,NULL
"64",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01063100100","  "," ? ? ? for scientific research purposes","01","LIVE ANIMALS","0106","Other live animals.","010631"," -- Birds of prey","11","1","R","0",NULL,NULL,NULL
"65",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01063100900","  "," ? ? ? other","01","LIVE ANIMALS","0106","Other live animals.","010631"," -- Birds of prey","11","1","R","0",NULL,NULL,NULL
"66",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01063200100","  "," ? ? ? for scientific research purposes","01","LIVE ANIMALS","0106","Other live animals.","010632"," -- Psittaciformes (including parrots, parakeets, macaws and cockatoos)","11","1","R","0",NULL,NULL,NULL
"67",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01063200900","  "," ? ? ? other","01","LIVE ANIMALS","0106","Other live animals.","010632"," -- Psittaciformes (including parrots, parakeets, macaws and cockatoos)","11","1","R","0",NULL,NULL,NULL
"68",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01063310000","  "," ? ? ? for scientific research purposes","01","LIVE ANIMALS","0106","Other live animals.","010633"," -- Ostriches; emus (Dromaius novaehollandiae)","11","1","R","0",NULL,NULL,NULL
"69",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01063390000","  "," ? ? ? other","01","LIVE ANIMALS","0106","Other live animals.","010633"," -- Ostriches; emus (Dromaius novaehollandiae)","11","1","R","0",NULL,NULL,NULL
"70",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01063910000","  "," --- Pigeons","01","LIVE ANIMALS","0106","Other live animals.","010639"," -- Other","11","1","R","0",NULL,NULL,NULL
"71",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01063990100","  "," ? ? ? ? for scientific research purposes","01","LIVE ANIMALS","0106","Other live animals.","010639"," -- Other","11","1","R","0",NULL,NULL,NULL
"72",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01063990900","  "," ? ? ? ? other","01","LIVE ANIMALS","0106","Other live animals.","010639"," -- Other","11","1","R","0",NULL,NULL,NULL
"73",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01064110000","  "," ? ? ? for scientific research purposes","01","LIVE ANIMALS","0106","Other live animals.","010641"," -- Bees","11","1","R","0",NULL,NULL,NULL
"74",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01064190000","  "," ? ? ? other","01","LIVE ANIMALS","0106","Other live animals.","010641"," -- Bees","11","1","R","0",NULL,NULL,NULL
"75",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01064910000","  "," ? ? ? for scientific research purposes","01","LIVE ANIMALS","0106","Other live animals.","010649"," -- Other","11","1","R","0",NULL,NULL,NULL
"76",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01064990000","  "," --- Other","01","LIVE ANIMALS","0106","Other live animals.","010649"," -- Other","11","1","R","0",NULL,NULL,NULL
"77",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01069000100","  "," ? ? live animals for scientific research purposes","01","LIVE ANIMALS","0106","Other live animals.","010690"," - Other","11","1","R","0",NULL,NULL,NULL
"78",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","01069000900","  "," --Other","01","LIVE ANIMALS","0106","Other live animals.","010690"," - Other","11","1","R","0",NULL,NULL,NULL
"79",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","02011000000","  "," - Carcases and half-carcases","02","MEAT AND EDIBLE MEAT OFFAL","0201","Meat of bovine animals, fresh or chilled.","020110"," - Carcasses and half-carcasses","11","1","R","0",NULL,NULL,NULL
"80",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","02012020000","  "," -- 'Compensated' quarters","02","MEAT AND EDIBLE MEAT OFFAL","0201","Meat of bovine animals, fresh or chilled.","020120"," - Other cuts with bone in","11","1","R","0",NULL,NULL,NULL
"81",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","02012030000","  "," -- Unseparated or separated forequarters","02","MEAT AND EDIBLE MEAT OFFAL","0201","Meat of bovine animals, fresh or chilled.","020120"," - Other cuts with bone in","11","1","R","0",NULL,NULL,NULL
"82",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","02012050000","  "," -- Unseparated or separated hindquarters","02","MEAT AND EDIBLE MEAT OFFAL","0201","Meat of bovine animals, fresh or chilled.","020120"," - Other cuts with bone in","11","1","R","0",NULL,NULL,NULL
"83",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","02012090000","  "," -- Other","02","MEAT AND EDIBLE MEAT OFFAL","0201","Meat of bovine animals, fresh or chilled.","020120"," - Other cuts with bone in","11","1","R","0",NULL,NULL,NULL
"84",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","02013000000","  "," - Boneless","02","MEAT AND EDIBLE MEAT OFFAL","0201","Meat of bovine animals, fresh or chilled.","020130"," - Boneless","11","1","R","0",NULL,NULL,NULL
"85",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","02021000000","  "," - Carcases and half-carcases","02","MEAT AND EDIBLE MEAT OFFAL","0202","Meat of bovine animals, frozen.","020210"," - Carcasses and half-carcasses","11","1","R","0",NULL,NULL,NULL
"86",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","02022010000","  "," -- 'Compensated' quarters","02","MEAT AND EDIBLE MEAT OFFAL","0202","Meat of bovine animals, frozen.","020220"," - Other cuts with bone in","11","1","R","0",NULL,NULL,NULL
"87",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","02022030000","  "," -- Unseparated or separated forequarters","02","MEAT AND EDIBLE MEAT OFFAL","0202","Meat of bovine animals, frozen.","020220"," - Other cuts with bone in","11","1","R","0",NULL,NULL,NULL
"88",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","02022050000","  "," -- Unseparated or separated hindquarters","02","MEAT AND EDIBLE MEAT OFFAL","0202","Meat of bovine animals, frozen.","020220"," - Other cuts with bone in","11","1","R","0",NULL,NULL,NULL
"89",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","02022090000","  "," -- Other","02","MEAT AND EDIBLE MEAT OFFAL","0202","Meat of bovine animals, frozen.","020220"," - Other cuts with bone in","11","1","R","0",NULL,NULL,NULL
"90",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","02023010000","  "," -- Forequarters, whole or cut into a maximum of five pieces, each quarter being in a single block; 'compensated' quarters in two blocks, one of which contains the forequarter, whole or cut into a maximum of five pieces, and the other, the hindqu","02","MEAT AND EDIBLE MEAT OFFAL","0202","Meat of bovine animals, frozen.","020230"," - Boneless","11","1","R","0",NULL,NULL,NULL
"91",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","02023050000","  "," -- Crop, chuck-and-blade and brisket cuts","02","MEAT AND EDIBLE MEAT OFFAL","0202","Meat of bovine animals, frozen.","020230"," - Boneless","11","1","R","0",NULL,NULL,NULL
"92",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","02023090000","  "," -- Other","02","MEAT AND EDIBLE MEAT OFFAL","0202","Meat of bovine animals, frozen.","020230"," - Boneless","11","1","R","0",NULL,NULL,NULL
"93",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","02031110000","  "," --- Of domestic swine","02","MEAT AND EDIBLE MEAT OFFAL","0203","Meat of swine, fresh, chilled or frozen.","020311"," -- Carcasses and half-carcasses","11","1","R","0",NULL,NULL,NULL
"94",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","02031190000","  "," --- Other","02","MEAT AND EDIBLE MEAT OFFAL","0203","Meat of swine, fresh, chilled or frozen.","020311"," -- Carcasses and half-carcasses","11","1","R","0",NULL,NULL,NULL
"95",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","02031211000","  "," ---- Hams and cuts thereof","02","MEAT AND EDIBLE MEAT OFFAL","0203","Meat of swine, fresh, chilled or frozen.","020312"," -- Hams, shoulders and cuts thereof, with bone in","11","1","R","0",NULL,NULL,NULL
"96",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","02031219000","  "," ---- Shoulders and cuts thereof","02","MEAT AND EDIBLE MEAT OFFAL","0203","Meat of swine, fresh, chilled or frozen.","020312"," -- Hams, shoulders and cuts thereof, with bone in","11","1","R","0",NULL,NULL,NULL
"97",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","02031290000","  "," --- Other","02","MEAT AND EDIBLE MEAT OFFAL","0203","Meat of swine, fresh, chilled or frozen.","020312"," -- Hams, shoulders and cuts thereof, with bone in","11","1","R","0",NULL,NULL,NULL
"98",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","02031911000","  "," ---- Fore-ends and cuts thereof","02","MEAT AND EDIBLE MEAT OFFAL","0203","Meat of swine, fresh, chilled or frozen.","020319"," -- Other","11","1","R","0",NULL,NULL,NULL
"99",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","02031913000","  "," ---- Loins and cuts thereof, with bone in","02","MEAT AND EDIBLE MEAT OFFAL","0203","Meat of swine, fresh, chilled or frozen.","020319"," -- Other","11","1","R","0",NULL,NULL,NULL
"100",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","02031915000","  "," ---- Bellies (streaky) and cuts thereof","02","MEAT AND EDIBLE MEAT OFFAL","0203","Meat of swine, fresh, chilled or frozen.","020319"," -- Other","11","1","R","0",NULL,NULL,NULL
"101",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","02031955000","  "," ----- Boneless","02","MEAT AND EDIBLE MEAT OFFAL","0203","Meat of swine, fresh, chilled or frozen.","020319"," -- Other","11","1","R","0",NULL,NULL,NULL
"102",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","02031959000","  "," ----- Other","02","MEAT AND EDIBLE MEAT OFFAL","0203","Meat of swine, fresh, chilled or frozen.","020319"," -- Other","11","1","R","0",NULL,NULL,NULL
"103",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","02031990000","  "," --- Other","02","MEAT AND EDIBLE MEAT OFFAL","0203","Meat of swine, fresh, chilled or frozen.","020319"," -- Other","11","1","R","0",NULL,NULL,NULL
"104",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","02032110000","  "," --- Of domestic swine","02","MEAT AND EDIBLE MEAT OFFAL","0203","Meat of swine, fresh, chilled or frozen.","020321"," -- Carcasses and half-carcasses","11","1","R","0",NULL,NULL,NULL
"105",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","02032190000","  "," --- Other","02","MEAT AND EDIBLE MEAT OFFAL","0203","Meat of swine, fresh, chilled or frozen.","020321"," -- Carcasses and half-carcasses","11","1","R","0",NULL,NULL,NULL
"106",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","02032211000","  "," ---- Hams and cuts thereof","02","MEAT AND EDIBLE MEAT OFFAL","0203","Meat of swine, fresh, chilled or frozen.","020322"," -- Hams, shoulders and cuts thereof, with bone in","11","1","R","0",NULL,NULL,NULL
"107",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","02032219000","  "," ---- Shoulders and cuts thereof","02","MEAT AND EDIBLE MEAT OFFAL","0203","Meat of swine, fresh, chilled or frozen.","020322"," -- Hams, shoulders and cuts thereof, with bone in","11","1","R","0",NULL,NULL,NULL
"108",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","02032290000","  "," --- Other","02","MEAT AND EDIBLE MEAT OFFAL","0203","Meat of swine, fresh, chilled or frozen.","020322"," -- Hams, shoulders and cuts thereof, with bone in","11","1","R","0",NULL,NULL,NULL
"109",NULL,"HS 2012","Harmonized System 2012","Georgia","268","2020","1","02032911000","  "," ---- Fore-ends and cuts thereof","02","MEAT AND EDIBLE MEAT OFFAL","0203","Meat of swine, fresh, chilled or frozen.","020329"," -- Other","11","1","R","0",NULL,NULL,NULL
