"hscode_id","query_name","base_nomenclature","classification","reporter","reporter_code","year","subid","tl","tls","tldesc","product","product_description","hs4","hs4desc","hs6","hs6desc","level","tl_level_flag","record_status","group_nm","d_in","i_ts","u_ts","d_ts","import_duties","export_duties","local_duties","export_policies","import_policies","local_policies"
"20","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0105940000'","  "," Coqs et poules d'un poids excedant 185 g","01'","LIVE ANIMALS","0105'","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010594'"," -- Fowls of the species Gallus domesticus","10","1","R","0","0","","","","0","0","0","0","0","0"
"21","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0105990000'","  "," Autres volailles vivantes d'un poids excedant 185 g","01'","LIVE ANIMALS","0105'","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010599'"," -- Other","10","1","R","0","0","","","","0","0","0","0","0","0"
"22","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0106110000'","  "," Autres animaux vivants mammiferes primates","01'","LIVE ANIMALS","0106'","Other live animals.","010611'"," -- Primates","10","1","R","0","0","","","","0","0","0","0","0","0"
"23","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0106120000'","  "," Autres animaux vivants mammiferes baleines, dauphins et marsouins","01'","LIVE ANIMALS","0106'","Other live animals.","010612'"," -- Whales, dolphins and porpoises (mammals of the order Cetacea); manatees and dugongs (mammals of t","10","1","R","0","0","","","","0","0","0","0","0","0"
"24","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0106130000'","  "," Chameaux et autres cam?lid?s(camelid?s)","01'","LIVE ANIMALS","0106'","Other live animals.","010613'"," -- Camels and other camelids (Camelidae)","10","1","R","0","0","","","","0","0","0","0","0","0"
"25","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0106140000'","  "," Lapins et li?vres","01'","LIVE ANIMALS","0106'","Other live animals.","010614'"," -- Rabbits and hares","10","1","R","0","0","","","","0","0","0","0","0","0"
"26","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0106190000'","  "," Autres mammiferes vivants","01'","LIVE ANIMALS","0106'","Other live animals.","010619'"," -- Other","10","1","R","0","0","","","","0","0","0","0","0","0"
"27","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0106200000'","  "," Reptiles vivants","01'","LIVE ANIMALS","0106'","Other live animals.","010620'"," - Reptiles (including snakes and turtles)","10","1","R","0","0","","","","0","0","0","0","0","0"
"28","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0106310000'","  "," Autres animaux vivants oiseaux de proies","01'","LIVE ANIMALS","0106'","Other live animals.","010631'"," -- Birds of prey","10","1","R","0","0","","","","0","0","0","0","0","0"
"29","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0106320000'","  "," Autres animaux vivants psitaciformes (perroquets, aras, cacatoes)","01'","LIVE ANIMALS","0106'","Other live animals.","010632'"," -- Psittaciformes (including parrots, parakeets, macaws and cockatoos)","10","1","R","0","0","","","","0","0","0","0","0","0"
"30","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0106330000'","  "," Autruches;?meus(dromaiusnovaehollandiae).","01'","LIVE ANIMALS","0106'","Other live animals.","010633'"," -- Ostriches; emus (Dromaius novaehollandiae)","10","1","R","0","0","","","","0","0","0","0","0","0"
"31","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0106390000'","  "," Autres oiseaux vivants","01'","LIVE ANIMALS","0106'","Other live animals.","010639'"," -- Other","10","1","R","0","0","","","","0","0","0","0","0","0"
"32","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0106410000'","  "," Abeilles","01'","LIVE ANIMALS","0106'","Other live animals.","010641'"," -- Bees","10","1","R","0","0","","","","0","0","0","0","0","0"
"33","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0106490000'","  "," Autres insectes","01'","LIVE ANIMALS","0106'","Other live animals.","010649'"," -- Other","10","1","R","0","0","","","","0","0","0","0","0","0"
"34","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0106900000'","  "," Autres animaux vivants","01'","LIVE ANIMALS","0106'","Other live animals.","010690'"," - Other","10","1","R","0","0","","","","0","0","0","0","0","0"
"35","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0201100000'","  "," Viandes bovines, fraiches ou refrigerees, en carcasses ou demicarcass","02'","MEAT AND EDIBLE MEAT OFFAL","0201'","Meat of bovine animals, fresh or chilled.","020110'"," - Carcasses and half-carcasses","10","1","R","0","0","","","","0","0","0","0","0","0"
"36","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0201200000'","  "," Viandes bovines, fraiches ou refrigerees, en morceaux non desosses","02'","MEAT AND EDIBLE MEAT OFFAL","0201'","Meat of bovine animals, fresh or chilled.","020120'"," - Other cuts with bone in","10","1","R","0","0","","","","0","0","0","0","0","0"
"37","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0201300000'","  "," Viandes bovines, fraiches ou refrigerees, desossees","02'","MEAT AND EDIBLE MEAT OFFAL","0201'","Meat of bovine animals, fresh or chilled.","020130'"," - Boneless","10","1","R","0","0","","","","0","0","0","0","0","0"
"38","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0202100000'","  "," Viandes bovines, congelees, en carcasses ou demicarcasses","02'","MEAT AND EDIBLE MEAT OFFAL","0202'","Meat of bovine animals, frozen.","020210'"," - Carcasses and half-carcasses","10","1","R","0","0","","","","0","0","0","0","0","0"
"39","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0202200000'","  "," Viandes bovines, congelees,en morceaux non desosses","02'","MEAT AND EDIBLE MEAT OFFAL","0202'","Meat of bovine animals, frozen.","020220'"," - Other cuts with bone in","10","1","R","0","0","","","","0","0","0","0","0","0"
"40","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0202300000'","  "," Viandes bovines, congelees, desossees","02'","MEAT AND EDIBLE MEAT OFFAL","0202'","Meat of bovine animals, frozen.","020230'"," - Boneless","10","1","R","0","0","","","","0","0","0","0","0","0"
"41","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0203110000'","  "," Viandes porcines,fraiches ou refrigerees,en carcasses ou demicarca","02'","MEAT AND EDIBLE MEAT OFFAL","0203'","Meat of swine, fresh, chilled or frozen.","020311'"," -- Carcasses and half-carcasses","10","1","R","0","0","","","","0","0","0","0","0","0"
"42","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0203120000'","  "," Jambons,epaules de porc,leurs morceaux non desosses,frais ou ref","02'","MEAT AND EDIBLE MEAT OFFAL","0203'","Meat of swine, fresh, chilled or frozen.","020312'"," -- Hams, shoulders and cuts thereof, with bone in","10","1","R","0","0","","","","0","0","0","0","0","0"
"43","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0203190000'","  "," Autres viandes porcines,fraiches ou refrigerees","02'","MEAT AND EDIBLE MEAT OFFAL","0203'","Meat of swine, fresh, chilled or frozen.","020319'"," -- Other","10","1","R","0","0","","","","0","0","0","0","0","0"
"44","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0203210000'","  "," Viandes porcines,congelees, en carcasses ou demicarcasses","02'","MEAT AND EDIBLE MEAT OFFAL","0203'","Meat of swine, fresh, chilled or frozen.","020321'"," -- Carcasses and half-carcasses","10","1","R","0","0","","","","0","0","0","0","0","0"
"45","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0203220000'","  "," Jambons,epaules de porc et leurs morceaux non desosses, congeles","02'","MEAT AND EDIBLE MEAT OFFAL","0203'","Meat of swine, fresh, chilled or frozen.","020322'"," -- Hams, shoulders and cuts thereof, with bone in","10","1","R","0","0","","","","0","0","0","0","0","0"
"46","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0203290000'","  "," Autres viandes porcines,congelees","02'","MEAT AND EDIBLE MEAT OFFAL","0203'","Meat of swine, fresh, chilled or frozen.","020329'"," -- Other","10","1","R","0","0","","","","0","0","0","0","0","0"
"47","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0204100000'","  "," Carcasses et demicarcasses d'agneau, fraiches ou refrigerees","02'","MEAT AND EDIBLE MEAT OFFAL","0204'","Meat of sheep or goats, fresh, chilled or frozen.","020410'"," - Carcasses and half-carcasses of lamb, fresh or chilled","10","1","R","0","0","","","","0","0","0","0","0","0"
"48","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0204210000'","  "," Viandes espece ovine,fraiches,refrigerees,en carcasses ou demicarcasses","02'","MEAT AND EDIBLE MEAT OFFAL","0204'","Meat of sheep or goats, fresh, chilled or frozen.","020421'"," -- Carcasses and half-carcasses","10","1","R","0","0","","","","0","0","0","0","0","0"
"49","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0204220000'","  "," Autres viandes ovines en morceaux non desosses, fraiches ou refrige","02'","MEAT AND EDIBLE MEAT OFFAL","0204'","Meat of sheep or goats, fresh, chilled or frozen.","020422'"," -- Other cuts with bone in","10","1","R","0","0","","","","0","0","0","0","0","0"
"50","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0204230000'","  "," Autres viandes ovines, fraiches ou refrigerees, desosses","02'","MEAT AND EDIBLE MEAT OFFAL","0204'","Meat of sheep or goats, fresh, chilled or frozen.","020423'"," -- Boneless","10","1","R","0","0","","","","0","0","0","0","0","0"
"51","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0204300000'","  "," Carcasses et demicarcasses d'agneau, congelees","02'","MEAT AND EDIBLE MEAT OFFAL","0204'","Meat of sheep or goats, fresh, chilled or frozen.","020430'"," - Carcasses and half-carcasses of lamb, frozen","10","1","R","0","0","","","","0","0","0","0","0","0"
"52","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0204410000'","  "," Autres viandes ovines,congelees, en carcasses ou demicarcasses","02'","MEAT AND EDIBLE MEAT OFFAL","0204'","Meat of sheep or goats, fresh, chilled or frozen.","020441'"," -- Carcasses and half-carcasses","10","1","R","0","0","","","","0","0","0","0","0","0"
"53","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0204420000'","  "," Autres morceaux d'ovins, congeles, non desosses","02'","MEAT AND EDIBLE MEAT OFFAL","0204'","Meat of sheep or goats, fresh, chilled or frozen.","020442'"," -- Other cuts with bone in","10","1","R","0","0","","","","0","0","0","0","0","0"
"54","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0204430000'","  "," Autres viandes ovines, congelees, desossees","02'","MEAT AND EDIBLE MEAT OFFAL","0204'","Meat of sheep or goats, fresh, chilled or frozen.","020443'"," -- Boneless","10","1","R","0","0","","","","0","0","0","0","0","0"
"55","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0204500000'","  "," Viandes des animaux de l'espece caprine,fraiches,refrigerees ou cong?.","02'","MEAT AND EDIBLE MEAT OFFAL","0204'","Meat of sheep or goats, fresh, chilled or frozen.","020450'"," - Meat of goats","10","1","R","0","0","","","","0","0","0","0","0","0"
"56","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0205000000'","  "," Viandes chevaline, asine, mulassiere, fraiches, refrigerees ou cong.","02'","MEAT AND EDIBLE MEAT OFFAL","0205'","Meat of horses, asses, mules or hinnies, fresh, chilled or frozen.","020500'"," Meat of horses, asses, mules or hinnies, fresh, chilled or frozen.","10","1","R","0","0","","","","0","0","0","0","0","0"
"57","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0206100000'","  "," Abats comestibles,frais ou refrigeres,de l'espece bovine","02'","MEAT AND EDIBLE MEAT OFFAL","0206'","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020610'"," - Of bovine animals, fresh or chilled","10","1","R","0","0","","","","0","0","0","0","0","0"
"58","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0206210000'","  "," Langues comestibles,congelees, de l'espece bovine","02'","MEAT AND EDIBLE MEAT OFFAL","0206'","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020621'"," -- Tongues","10","1","R","0","0","","","","0","0","0","0","0","0"
"59","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0206220000'","  "," Foies comestibles,congeles, de l'espece bovine","02'","MEAT AND EDIBLE MEAT OFFAL","0206'","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020622'"," -- Livers","10","1","R","0","0","","","","0","0","0","0","0","0"
"60","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0206290000'","  "," Autres abats comestibles,congeles,de l'espece bovine","02'","MEAT AND EDIBLE MEAT OFFAL","0206'","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020629'"," -- Other","10","1","R","0","0","","","","0","0","0","0","0","0"
"61","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0206300000'","  "," Abats comestibles,frais ou refrigeres, de l'espece porcine","02'","MEAT AND EDIBLE MEAT OFFAL","0206'","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020630'"," - Of swine, fresh or chilled","10","1","R","0","0","","","","0","0","0","0","0","0"
"62","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0206410000'","  "," Foies comestibles,congeles,de l'espece porcine","02'","MEAT AND EDIBLE MEAT OFFAL","0206'","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020641'"," -- Livers","10","1","R","0","0","","","","0","0","0","0","0","0"
"63","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0206490000'","  "," Autres abats comestibles,congeles, de l'espece porcine","02'","MEAT AND EDIBLE MEAT OFFAL","0206'","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020649'"," -- Other","10","1","R","0","0","","","","0","0","0","0","0","0"
"64","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0206800000'","  "," Abats comestibles frais ou refrigeres de chevaux,anes,mulets,ovins,","02'","MEAT AND EDIBLE MEAT OFFAL","0206'","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020680'"," - Other, fresh or chilled","10","1","R","0","0","","","","0","0","0","0","0","0"
"65","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0206900000'","  "," Abats comestibles, congeles, de chevaux, anes, mulets, ovins ou caprin","02'","MEAT AND EDIBLE MEAT OFFAL","0206'","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020690'"," - Other, frozen","10","1","R","0","0","","","","0","0","0","0","0","0"
"66","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0207110000'","  "," Abats de coqs poules: non decoupes en morceaux, frais ou refrgeres","02'","MEAT AND EDIBLE MEAT OFFAL","0207'","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020711'"," -- Not cut in pieces, fresh or chilled","10","1","R","0","0","","","","0","0","0","0","0","0"
"67","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0207120000'","  "," Abats coqs et poules non decoupes en morceaux, congeles","02'","MEAT AND EDIBLE MEAT OFFAL","0207'","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020712'"," -- Not cut in pieces, frozen","10","1","R","0","0","","","","0","0","0","0","0","0"
"68","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0207130000'","  "," Morceaux et abats de coqs et de poules, frais ou refrigeres","02'","MEAT AND EDIBLE MEAT OFFAL","0207'","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020713'"," -- Cuts and offal, fresh or chilled","10","1","R","0","0","","","","0","0","0","0","0","0"
"69","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0207140000'","  "," Morceaux et abats de coqs et de poules, congeles","02'","MEAT AND EDIBLE MEAT OFFAL","0207'","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020714'"," -- Cuts and offal, frozen","10","1","R","0","0","","","","0","0","0","0","0","0"
"70","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0207240000'","  "," Viandes abats dindes,dindons non decoupes en morceaux, frais ou refri","02'","MEAT AND EDIBLE MEAT OFFAL","0207'","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020724'"," -- Not cut in pieces, fresh or chilled","10","1","R","0","0","","","","0","0","0","0","0","0"
"71","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0207250000'","  "," Viandes, abats dindes,dindons non decoupes en morceaux, congeles","02'","MEAT AND EDIBLE MEAT OFFAL","0207'","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020725'"," -- Not cut in pieces, frozen","10","1","R","0","0","","","","0","0","0","0","0","0"
"72","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0207260000'","  "," Morceaux et abats de dindes et dindons, frais ou refrigeres","02'","MEAT AND EDIBLE MEAT OFFAL","0207'","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020726'"," -- Cuts and offal, fresh or chilled","10","1","R","0","0","","","","0","0","0","0","0","0"
"73","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0207270000'","  "," Morceaux et abats de dindes et de dindons, congeles","02'","MEAT AND EDIBLE MEAT OFFAL","0207'","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020727'"," -- Cuts and offal, frozen","10","1","R","0","0","","","","0","0","0","0","0","0"
"74","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0207410000'","  "," Canards non d?coup?s en morceaux,frais ou refrig?r?s","02'","MEAT AND EDIBLE MEAT OFFAL","0207'","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020741'"," -- Not cut in pieces, fresh or chilled","10","1","R","0","0","","","","0","0","0","0","0","0"
"75","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0207420000'","  "," Canards non d?coup?s en morceaux,congel?s","02'","MEAT AND EDIBLE MEAT OFFAL","0207'","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020742'"," -- Not cut in pieces, frozen","10","1","R","0","0","","","","0","0","0","0","0","0"
"76","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0207430000'","  "," Foies gras de canards,frais ou r?frig?r?s","02'","MEAT AND EDIBLE MEAT OFFAL","0207'","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020743'"," -- Fatty livers, fresh or chilled","10","1","R","0","0","","","","0","0","0","0","0","0"
"77","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0207440000'","  "," Autres,frais ou r?frig?r?s","02'","MEAT AND EDIBLE MEAT OFFAL","0207'","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020744'"," -- Other, fresh or chilled","10","1","R","0","0","","","","0","0","0","0","0","0"
"78","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0207450000'","  "," Autres,congel?s","02'","MEAT AND EDIBLE MEAT OFFAL","0207'","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020745'"," -- Other, frozen","10","1","R","0","0","","","","0","0","0","0","0","0"
"79","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0207510000'","  "," Oies non d?coup?s en morceaux,frais ou refrig?r?s","02'","MEAT AND EDIBLE MEAT OFFAL","0207'","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020751'"," -- Not cut in pieces, fresh or chilled","10","1","R","0","0","","","","0","0","0","0","0","0"
"80","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0207520000'","  "," Oies non d?coup?s en morceaux,congel?s","02'","MEAT AND EDIBLE MEAT OFFAL","0207'","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020752'"," -- Not cut in pieces, frozen","10","1","R","0","0","","","","0","0","0","0","0","0"
"81","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0207530000'","  "," Foies gras d'oies frais ou r?frig?r?s","02'","MEAT AND EDIBLE MEAT OFFAL","0207'","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020753'"," -- Fatty livers, fresh or chilled","10","1","R","0","0","","","","0","0","0","0","0","0"
"82","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0207540000'","  "," Autres,frais ou r?frig?r?s","02'","MEAT AND EDIBLE MEAT OFFAL","0207'","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020754'"," -- Other, fresh or chilled","10","1","R","0","0","","","","0","0","0","0","0","0"
"83","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0207550000'","  "," Autres,congel?s","02'","MEAT AND EDIBLE MEAT OFFAL","0207'","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020755'"," -- Other, frozen","10","1","R","0","0","","","","0","0","0","0","0","0"
"84","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0207600000'","  "," Viandes de pintades.","02'","MEAT AND EDIBLE MEAT OFFAL","0207'","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020760'"," - Of guinea fowls","10","1","R","0","0","","","","0","0","0","0","0","0"
"85","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0208100000'","  "," Viandes, abats de lapins ou lievres, frais, refrigeres ou congeles","02'","MEAT AND EDIBLE MEAT OFFAL","0208'","Other meat and edible meat offal, fresh, chilled or frozen.","020810'"," - Of rabbits or hares","10","1","R","0","0","","","","0","0","0","0","0","0"
"86","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0208300000'","  "," viandes et abats de primates, fraiches, refrigerees ou congelees","02'","MEAT AND EDIBLE MEAT OFFAL","0208'","Other meat and edible meat offal, fresh, chilled or frozen.","020830'"," - Of primates","10","1","R","0","0","","","","0","0","0","0","0","0"
"87","","HS 2012","Harmonized System 2012","Mauritania","478'","2017","1","0208400000'","  "," Viandes et abats baleines comestibles, frais refrigeres ou congeles","02'","MEAT AND EDIBLE MEAT OFFAL","0208'","Other meat and edible meat offal, fresh, chilled or frozen.","020840'"," - Of whales, dolphins and porpoises (mammals of the order Cetacea); of manatees and dugongs (mammals","10","1","R","0","0","","","","0","0","0","0","0","0"
